dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.675924,1.614502,3.137492,0.404448,-0.692016,-0.148471,4.697324
0.020000,1.675810,1.606692,3.145303,0.390549,-0.694950,-0.146692,4.698146
0.020000,1.675705,1.599161,3.152835,0.376597,-0.697604,-0.132689,4.698967
0.020000,1.675611,1.591910,3.160087,0.362589,-0.700393,-0.139492,4.699785
0.020000,1.675526,1.584940,3.167058,0.348531,-0.702941,-0.127359,4.700595
0.020000,1.675450,1.578252,3.173746,0.334422,-0.705407,-0.123338,4.701395
0.020000,1.675382,1.571847,3.180151,0.320266,-0.707796,-0.119426,4.702182
0.020000,1.675322,1.565726,3.186273,0.306064,-0.710108,-0.115612,4.702953
0.020000,1.675269,1.559890,3.192109,0.291817,-0.712346,-0.111886,4.703705
0.020000,1.675223,1.554339,3.197660,0.277530,-0.714370,-0.101192,4.704436
0.020000,1.675183,1.549075,3.202924,0.263201,-0.716464,-0.104726,4.705143
0.020000,1.675148,1.544099,3.207900,0.248836,-0.718232,-0.088406,4.705824
0.020000,1.675119,1.539410,3.212589,0.234433,-0.720136,-0.095169,4.706477
0.020000,1.675094,1.535010,3.216989,0.219997,-0.721818,-0.084100,4.707100
0.020000,1.675074,1.530900,3.221100,0.205529,-0.723420,-0.080131,4.707690
0.020000,1.675057,1.527079,3.224920,0.191031,-0.724897,-0.073811,4.708245
0.020000,1.675043,1.523549,3.228450,0.176506,-0.726240,-0.067199,4.708765
0.020000,1.675032,1.520310,3.231689,0.161953,-0.727658,-0.070875,4.709248
0.020000,1.675024,1.517363,3.234637,0.147379,-0.728691,-0.051648,4.709691
0.020000,1.675017,1.514707,3.237293,0.132782,-0.729852,-0.058077,4.710094
0.020000,1.675012,1.512336,3.239664,0.118551,-0.711541,0.915557,4.710457
0.020000,1.675008,1.510234,3.241765,0.105097,-0.672697,1.942210,4.710781
0.020000,1.675006,1.508385,3.243614,0.092445,-0.632626,2.003557,4.711068
0.020000,1.675004,1.506773,3.245226,0.080596,-0.592427,2.009934,4.711319
0.020000,1.675002,1.505382,3.246617,0.069557,-0.551972,2.022752,4.711537
